iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ESP,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.643041,
ESP,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,240121.7,tonnes,annual,2023-10-03 21:10:34.643051,
ESP,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.643057,
ESP,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,6531310.2,tonnes,annual,2023-10-03 21:10:34.643066,
ESP,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,19401833.4,tonnes,annual,2023-10-03 21:10:34.643073,
EST,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.643547,
EST,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,12009.599999999999,tonnes,annual,2023-10-03 21:10:34.643558,
EST,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.643565,
EST,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,326661.10000000003,tonnes,annual,2023-10-03 21:10:34.643574,
EST,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,970375.7000000001,tonnes,annual,2023-10-03 21:10:34.643582,
ETH,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.644483,
ETH,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,530616.6,tonnes,annual,2023-10-03 21:10:34.644493,
ETH,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.6445,
ETH,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,14432771.6,tonnes,annual,2023-10-03 21:10:34.644509,
ETH,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,42873821.2,tonnes,annual,2023-10-03 21:10:34.644516,
FIN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.645122,
FIN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,43990.9,tonnes,annual,2023-10-03 21:10:34.645132,
FIN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.64514,
FIN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,1196552.5,tonnes,annual,2023-10-03 21:10:34.645148,
FIN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,3554464.7,tonnes,annual,2023-10-03 21:10:34.645155,
FJI,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.645633,
FJI,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,4072.4,tonnes,annual,2023-10-03 21:10:34.645642,
FJI,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.64565,
FJI,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,110769.29999999999,tonnes,annual,2023-10-03 21:10:34.64566,
FJI,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,329049.89999999997,tonnes,annual,2023-10-03 21:10:34.645668,
FRA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.64617,
FRA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,642794.9,tonnes,annual,2023-10-03 21:10:34.646179,
FRA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.646186,
FRA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,17484021.3,tonnes,annual,2023-10-03 21:10:34.646194,
FRA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,51937827.9,tonnes,annual,2023-10-03 21:10:34.646202,
FRO,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.646775,
FRO,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,44.9,tonnes,annual,2023-10-03 21:10:34.646784,
FRO,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.646791,
FRO,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,1221.3,tonnes,annual,2023-10-03 21:10:34.646799,
FRO,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,3627.9,tonnes,annual,2023-10-03 21:10:34.646807,
FSM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.647295,
FSM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,113.4,tonnes,annual,2023-10-03 21:10:34.647303,
FSM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.64731,
FSM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,3084.5,tonnes,annual,2023-10-03 21:10:34.647318,
FSM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,9162.7,tonnes,annual,2023-10-03 21:10:34.647326,
GAB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.647794,
GAB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,728.0999999999999,tonnes,annual,2023-10-03 21:10:34.647805,
GAB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.647812,
GAB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,19804.3,tonnes,annual,2023-10-03 21:10:34.64782,
GAB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,58830.5,tonnes,annual,2023-10-03 21:10:34.647838,
GBR,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.648428,
GBR,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,369864,tonnes,annual,2023-10-03 21:10:34.648437,
GBR,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.648444,
GBR,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,10060300.8,tonnes,annual,2023-10-03 21:10:34.648452,
GBR,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,29885011.2,tonnes,annual,2023-10-03 21:10:34.64846,
GEO,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.648995,
GEO,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,40955.9,tonnes,annual,2023-10-03 21:10:34.649004,
GEO,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.649011,
GEO,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,1114000.5,tonnes,annual,2023-10-03 21:10:34.649019,
GEO,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,3309236.7,tonnes,annual,2023-10-03 21:10:34.649027,
GHA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.649502,
GHA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,21099.8,tonnes,annual,2023-10-03 21:10:34.649511,
GHA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.649518,
GHA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,573914.6000000001,tonnes,annual,2023-10-03 21:10:34.649528,
GHA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,1704863.8,tonnes,annual,2023-10-03 21:10:34.649535,
GIN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.650132,
GIN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,52969.3,tonnes,annual,2023-10-03 21:10:34.650141,
GIN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.650148,
GIN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,1440765,tonnes,annual,2023-10-03 21:10:34.650157,
GIN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,4279919.4,tonnes,annual,2023-10-03 21:10:34.650164,
GMB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.650643,
GMB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,3569.8,tonnes,annual,2023-10-03 21:10:34.650652,
GMB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.650659,
GMB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,97098.6,tonnes,annual,2023-10-03 21:10:34.650667,
GMB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,288439.8,tonnes,annual,2023-10-03 21:10:34.650674,
GNB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.65116,
GNB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,7070.6,tonnes,annual,2023-10-03 21:10:34.65117,
GNB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.651177,
GNB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,192320.3,tonnes,annual,2023-10-03 21:10:34.651185,
GNB,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,571304.5,tonnes,annual,2023-10-03 21:10:34.651193,
GNQ,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.651767,
GNQ,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,13.6,tonnes,annual,2023-10-03 21:10:34.651777,
GNQ,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.651784,
GNQ,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,369.9,tonnes,annual,2023-10-03 21:10:34.651792,
GNQ,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,1098.9,tonnes,annual,2023-10-03 21:10:34.651809,
GRC,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.652305,
GRC,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,17713.8,tonnes,annual,2023-10-03 21:10:34.652314,
GRC,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.652321,
GRC,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,481815.4,tonnes,annual,2023-10-03 21:10:34.652329,
GRC,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,1431275,tonnes,annual,2023-10-03 21:10:34.652337,
GRD,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.652805,
GRD,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,97.6,tonnes,annual,2023-10-03 21:10:34.652815,
GRD,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.652822,
GRD,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,2654.7,tonnes,annual,2023-10-03 21:10:34.65283,
GRD,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,7886.1,tonnes,annual,2023-10-03 21:10:34.652837,
GTM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.653423,
GTM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,111298.8,tonnes,annual,2023-10-03 21:10:34.653432,
GTM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.653439,
GTM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,3027327.4000000004,tonnes,annual,2023-10-03 21:10:34.65345,
GTM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,8992943,tonnes,annual,2023-10-03 21:10:34.653457,
GUY,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.65418,
GUY,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,3423.2,tonnes,annual,2023-10-03 21:10:34.65419,
GUY,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.654197,
GUY,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,93111,tonnes,annual,2023-10-03 21:10:34.654205,
GUY,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,276594.6,tonnes,annual,2023-10-03 21:10:34.654213,
HKG,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.654919,
HKG,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,1046.8000000000002,tonnes,annual,2023-10-03 21:10:34.654931,
HKG,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.654938,
HKG,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,28473,tonnes,annual,2023-10-03 21:10:34.654946,
HKG,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,84581.40000000001,tonnes,annual,2023-10-03 21:10:34.654955,
HND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.655592,
HND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,55771.2,tonnes,annual,2023-10-03 21:10:34.655603,
HND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.65561,
HND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,1516976.6,tonnes,annual,2023-10-03 21:10:34.655618,
HND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,4506313,tonnes,annual,2023-10-03 21:10:34.655625,
HRV,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.656436,
HRV,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,21675.3,tonnes,annual,2023-10-03 21:10:34.656449,
HRV,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.656459,
HRV,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,589568.2,tonnes,annual,2023-10-03 21:10:34.656474,
HRV,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,1751364.2,tonnes,annual,2023-10-03 21:10:34.656485,
HTI,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.657026,
HTI,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,31465.5,tonnes,annual,2023-10-03 21:10:34.657035,
HTI,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.657042,
HTI,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,855861.6000000001,tonnes,annual,2023-10-03 21:10:34.657052,
HTI,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,2542412.4,tonnes,annual,2023-10-03 21:10:34.65706,
HUN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.657632,
HUN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,34504.6,tonnes,annual,2023-10-03 21:10:34.657641,
HUN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.657648,
HUN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,938525.1,tonnes,annual,2023-10-03 21:10:34.657656,
HUN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,2787971.6999999997,tonnes,annual,2023-10-03 21:10:34.657665,
IDN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.658152,
IDN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,85067.4,tonnes,annual,2023-10-03 21:10:34.65816,
IDN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.658167,
IDN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,2313833.3,tonnes,annual,2023-10-03 21:10:34.658175,
IDN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,6873445.9,tonnes,annual,2023-10-03 21:10:34.658195,
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.65871,
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,4440460.2,tonnes,annual,2023-10-03 21:10:34.658719,
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.658726,
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,120780517.4,tonnes,annual,2023-10-03 21:10:34.658735,
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,358789184.2,tonnes,annual,2023-10-03 21:10:34.658742,
IRL,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.65932,
IRL,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,278268.6,tonnes,annual,2023-10-03 21:10:34.65933,
IRL,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.659337,
IRL,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,7568905.9,tonnes,annual,2023-10-03 21:10:34.659345,
IRL,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,22484102.9,tonnes,annual,2023-10-03 21:10:34.659352,
IRN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.659827,
IRN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,139394.1,tonnes,annual,2023-10-03 21:10:34.659836,
IRN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.659843,
IRN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,3791519.5,tonnes,annual,2023-10-03 21:10:34.659851,
IRN,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,11263043.3,tonnes,annual,2023-10-03 21:10:34.659858,
IRQ,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.660364,
IRQ,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,24476.8,tonnes,annual,2023-10-03 21:10:34.660374,
IRQ,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.66038,
IRQ,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,665769,tonnes,annual,2023-10-03 21:10:34.660388,
IRQ,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,1977725.4,tonnes,annual,2023-10-03 21:10:34.660396,
ISL,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.660973,
ISL,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,4321.3,tonnes,annual,2023-10-03 21:10:34.660982,
ISL,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.660989,
ISL,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,117539.4,tonnes,annual,2023-10-03 21:10:34.660998,
ISL,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,349161,tonnes,annual,2023-10-03 21:10:34.661005,
ISR,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.66148,
ISR,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,18961.1,tonnes,annual,2023-10-03 21:10:34.661489,
ISR,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.661496,
ISR,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,515741.9,tonnes,annual,2023-10-03 21:10:34.661504,
ISR,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,1532056.9,tonnes,annual,2023-10-03 21:10:34.661512,
ITA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.662018,
ITA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,373940.1,tonnes,annual,2023-10-03 21:10:34.662027,
ITA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.662035,
ITA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,10171170.8,tonnes,annual,2023-10-03 21:10:34.662043,
ITA,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_20yr,30214360,tonnes,annual,2023-10-03 21:10:34.66205,
JAM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2,0,tonnes,annual,2023-10-03 21:10:34.662626,
JAM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,ch4,2107.4,tonnes,annual,2023-10-03 21:10:34.662636,
JAM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,n2o,0,tonnes,annual,2023-10-03 21:10:34.662643,
JAM,2021-01-01 00:00:00,2021-12-31 00:00:00,enteric-fermentation-cattle-feedlot,co2e_100yr,57321.3,tonnes,annual,2023-10-03 21:10:34.662651,
