iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
KGZ,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,398046.25213033194,tonnes,annual,2023-10-06 00:00:00,
KHM,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,20752557.7189968,tonnes,annual,2023-10-06 00:00:00,
KHM,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,36984.7572508743,tonnes,annual,2023-10-06 00:00:00,
KHM,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,958.864080924034,tonnes,annual,2023-10-06 00:00:00,
KHM,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,22020313.01031284,tonnes,annual,2023-10-06 00:00:00,
KHM,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,24002695.998959705,tonnes,annual,2023-10-06 00:00:00,
KIR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,0.0001341742505093,tonnes,annual,2023-10-06 00:00:00,
KIR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,2.39122304e-07,tonnes,annual,2023-10-06 00:00:00,
KIR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,6.199468e-09,tonnes,annual,2023-10-06 00:00:00,
KIR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,0.0001423708319604,tonnes,annual,2023-10-06 00:00:00,
KIR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,0.0001551877874588,tonnes,annual,2023-10-06 00:00:00,
KNA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,356.717,tonnes,annual,2023-10-06 00:00:00,
KNA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,0.635733,tonnes,annual,2023-10-06 00:00:00,
KNA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,0.016482,tonnes,annual,2023-10-06 00:00:00,
KNA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,378.5085236,tonnes,annual,2023-10-06 00:00:00,
KNA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,412.5838124,tonnes,annual,2023-10-06 00:00:00,
KOR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,91451.5499592411,tonnes,annual,2023-10-06 00:00:00,
KOR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,162.982947013431,tonnes,annual,2023-10-06 00:00:00,
KOR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,4.22548421706145,tonnes,annual,2023-10-06 00:00:00,
KOR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,97038.2433092642,tonnes,annual,2023-10-06 00:00:00,
KOR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,105774.1292691841,tonnes,annual,2023-10-06 00:00:00,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,5533.64664805976,tonnes,annual,2023-10-06 00:00:00,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,9.86194209257451,tonnes,annual,2023-10-06 00:00:00,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,0.255679488617241,tonnes,annual,2023-10-06 00:00:00,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,5871.6919733702925,tonnes,annual,2023-10-06 00:00:00,
KWT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,6400.292069532287,tonnes,annual,2023-10-06 00:00:00,
LAO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,6331457.10744985,tonnes,annual,2023-10-06 00:00:00,
LAO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,11283.7851106734,tonnes,annual,2023-10-06 00:00:00,
LAO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,292.542549502733,tonnes,annual,2023-10-06 00:00:00,
LAO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,6718240.178474413,tonnes,annual,2023-10-06 00:00:00,
LAO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,7323051.060406506,tonnes,annual,2023-10-06 00:00:00,
LBN,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,87939.677117424,tonnes,annual,2023-10-06 00:00:00,
LBN,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,156.724067102848,tonnes,annual,2023-10-06 00:00:00,
LBN,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,4.06321764297069,tonnes,annual,2023-10-06 00:00:00,
LBN,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,93311.83015915247,tonnes,annual,2023-10-06 00:00:00,
LBN,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,101712.24015586512,tonnes,annual,2023-10-06 00:00:00,
LBR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,409848.57544999,tonnes,annual,2023-10-06 00:00:00,
LBR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,730.423087812678,tonnes,annual,2023-10-06 00:00:00,
LBR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,18.9369028985088,tonnes,annual,2023-10-06 00:00:00,
LBR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,434885.85792978766,tonnes,annual,2023-10-06 00:00:00,
LBR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,474036.5354365473,tonnes,annual,2023-10-06 00:00:00,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,5907.21013,tonnes,annual,2023-10-06 00:00:00,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,10.52768872,tonnes,annual,2023-10-06 00:00:00,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,0.272940182,tonnes,annual,2023-10-06 00:00:00,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,6268.07593287,tonnes,annual,2023-10-06 00:00:00,
LBY,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,6832.360048262,tonnes,annual,2023-10-06 00:00:00,
LCA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,884.886,tonnes,annual,2023-10-06 00:00:00,
LCA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,1.577024,tonnes,annual,2023-10-06 00:00:00,
LCA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,0.0408858,tonnes,annual,2023-10-06 00:00:00,
LCA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,938.9428762,tonnes,annual,2023-10-06 00:00:00,
LCA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,1023.4713626,tonnes,annual,2023-10-06 00:00:00,
LIE,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,710.924435258382,tonnes,annual,2023-10-06 00:00:00,
LIE,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,1.26699477411466,tonnes,annual,2023-10-06 00:00:00,
LIE,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,0.0328480066826541,tonnes,annual,2023-10-06 00:00:00,
LIE,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,754.3541989386653,tonnes,annual,2023-10-06 00:00:00,
LIE,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,822.2651188312112,tonnes,annual,2023-10-06 00:00:00,
LKA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,118825.52039,tonnes,annual,2023-10-06 00:00:00,
LKA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,211.7682584,tonnes,annual,2023-10-06 00:00:00,
LKA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,5.490287975,tonnes,annual,2023-10-06 00:00:00,
LKA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,126084.465635655,tonnes,annual,2023-10-06 00:00:00,
LKA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,137435.244285895,tonnes,annual,2023-10-06 00:00:00,
LSO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,156726.69940295,tonnes,annual,2023-10-06 00:00:00,
LSO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,279.314975212315,tonnes,annual,2023-10-06 00:00:00,
LSO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,7.24149642761401,tonnes,annual,2023-10-06 00:00:00,
LSO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,166300.9952534636,tonnes,annual,2023-10-06 00:00:00,
LSO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,181272.2779248437,tonnes,annual,2023-10-06 00:00:00,
LTU,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,1218529.09868615,tonnes,annual,2023-10-06 00:00:00,
LTU,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,2171.63637339977,tonnes,annual,2023-10-06 00:00:00,
LTU,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,56.3016804532184,tonnes,annual,2023-10-06 00:00:00,
LTU,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,1292967.9668063524,tonnes,annual,2023-10-06 00:00:00,
LTU,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,1409367.67642058,tonnes,annual,2023-10-06 00:00:00,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,6535.91961674029,tonnes,annual,2023-10-06 00:00:00,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,11.6481796297184,tonnes,annual,2023-10-06 00:00:00,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,0.301989583946945,tonnes,annual,2023-10-06 00:00:00,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,6935.193259086145,tonnes,annual,2023-10-06 00:00:00,
LUX,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,7559.535687239053,tonnes,annual,2023-10-06 00:00:00,
LVA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,602943.062559484,tonnes,annual,2023-10-06 00:00:00,
LVA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,1074.55220064219,tonnes,annual,2023-10-06 00:00:00,
LVA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,27.8587569788222,tonnes,annual,2023-10-06 00:00:00,
LVA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,639776.32307217,tonnes,annual,2023-10-06 00:00:00,
LVA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,697372.3210265914,tonnes,annual,2023-10-06 00:00:00,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,101036.403344847,tonnes,annual,2023-10-06 00:00:00,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,180.064876393819,tonnes,annual,2023-10-06 00:00:00,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,4.66834890305479,tonnes,annual,2023-10-06 00:00:00,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,107208.62723329283,tonnes,annual,2023-10-06 00:00:00,
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,116860.10460800152,tonnes,annual,2023-10-06 00:00:00,
MCO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,11.7349637457078,tonnes,annual,2023-10-06 00:00:00,
MCO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,0.0209138961074682,tonnes,annual,2023-10-06 00:00:00,
MCO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,0.0005422096443661,tonnes,annual,2023-10-06 00:00:00,
MCO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,12.451844952742904,tonnes,annual,2023-10-06 00:00:00,
MCO,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,13.5728297841032,tonnes,annual,2023-10-06 00:00:00,
MDA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,334693.685177231,tonnes,annual,2023-10-06 00:00:00,
MDA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,596.483742374265,tonnes,annual,2023-10-06 00:00:00,
MDA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,15.4643938962042,tonnes,annual,2023-10-06 00:00:00,
MDA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,355139.8225034748,tonnes,annual,2023-10-06 00:00:00,
MDA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,387111.3510947354,tonnes,annual,2023-10-06 00:00:00,
MDG,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,3000472.362567,tonnes,annual,2023-10-06 00:00:00,
MDG,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,5347.37662512,tonnes,annual,2023-10-06 00:00:00,
MDG,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,138.6356959924,tonnes,annual,2023-10-06 00:00:00,
MDG,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,3183768.551776189,tonnes,annual,2023-10-06 00:00:00,
MDG,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,3470387.938882621,tonnes,annual,2023-10-06 00:00:00,
MDV,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,781.17036961,tonnes,annual,2023-10-06 00:00:00,
MDV,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,1.3921853035,tonnes,annual,2023-10-06 00:00:00,
MDV,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,0.036093718778,tonnes,annual,2023-10-06 00:00:00,
MDV,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,828.891395091594,tonnes,annual,2023-10-06 00:00:00,
MDV,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,903.512527359194,tonnes,annual,2023-10-06 00:00:00,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,20203709.47074,tonnes,annual,2023-10-06 00:00:00,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,36006.6120540607,tonnes,annual,2023-10-06 00:00:00,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,933.504753243951,tonnes,annual,2023-10-06 00:00:00,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,21437936.11624605,tonnes,annual,2023-10-06 00:00:00,
MEX,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,23367890.522343703,tonnes,annual,2023-10-06 00:00:00,
MKD,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,100061.605614661,tonnes,annual,2023-10-06 00:00:00,
MKD,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,178.32766126326,tonnes,annual,2023-10-06 00:00:00,
MKD,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,4.62330802660762,tonnes,annual,2023-10-06 00:00:00,
MKD,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,106174.28109228556,tonnes,annual,2023-10-06 00:00:00,
MKD,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,115732.64373599627,tonnes,annual,2023-10-06 00:00:00,
MLI,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,4116961.14630166,tonnes,annual,2023-10-06 00:00:00,
MLI,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,7337.15867830323,tonnes,annual,2023-10-06 00:00:00,
MLI,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,190.222623988611,tonnes,annual,2023-10-06 00:00:00,
MLI,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,4368462.6387004,tonnes,annual,2023-10-06 00:00:00,
MLI,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,4761734.343857452,tonnes,annual,2023-10-06 00:00:00,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,28.3601,tonnes,annual,2023-10-06 00:00:00,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,0.0505427,tonnes,annual,2023-10-06 00:00:00,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,0.00131037,tonnes,annual,2023-10-06 00:00:00,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,30.09259245,tonnes,annual,2023-10-06 00:00:00,
MLT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,32.80168117,tonnes,annual,2023-10-06 00:00:00,
MMR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,27831701.3306327,tonnes,annual,2023-10-06 00:00:00,
MMR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,49601.0542087338,tonnes,annual,2023-10-06 00:00:00,
MMR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,1285.95322569969,tonnes,annual,2023-10-06 00:00:00,
MMR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,29531915.235726275,tonnes,annual,2023-10-06 00:00:00,
MMR,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,32190531.741314407,tonnes,annual,2023-10-06 00:00:00,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,159070.58584529,tonnes,annual,2023-10-06 00:00:00,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,283.492091026424,tonnes,annual,2023-10-06 00:00:00,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,7.34979559393959,tonnes,annual,2023-10-06 00:00:00,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,168788.06491835424,tonnes,annual,2023-10-06 00:00:00,
MNE,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,183983.24099737057,tonnes,annual,2023-10-06 00:00:00,
MNG,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,28638.0643372069,tonnes,annual,2023-10-06 00:00:00,
MNG,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,51.0381328536102,tonnes,annual,2023-10-06 00:00:00,
MNG,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,1.32321087603439,tonnes,annual,2023-10-06 00:00:00,
MNG,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,30387.538119982484,tonnes,annual,2023-10-06 00:00:00,
MNG,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,33123.18204093599,tonnes,annual,2023-10-06 00:00:00,
MOZ,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,1514162.47904681,tonnes,annual,2023-10-06 00:00:00,
MOZ,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,2698.50738479918,tonnes,annual,2023-10-06 00:00:00,
MOZ,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,69.9613042065292,tonnes,annual,2023-10-06 00:00:00,
MOZ,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,1606661.31596173,tonnes,annual,2023-10-06 00:00:00,
MOZ,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,1751301.3117869662,tonnes,annual,2023-10-06 00:00:00,
MRT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,247077.575407487,tonnes,annual,2023-10-06 00:00:00,
MRT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,440.33625143375,tonnes,annual,2023-10-06 00:00:00,
MRT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,11.4161253750967,tonnes,annual,2023-10-06 00:00:00,
MRT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,262171.3236738864,tonnes,annual,2023-10-06 00:00:00,
MRT,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,285773.34675073536,tonnes,annual,2023-10-06 00:00:00,
MUS,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,118703.992,tonnes,annual,2023-10-06 00:00:00,
MUS,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,211.55177,tonnes,annual,2023-10-06 00:00:00,
MUS,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,5.4846743,tonnes,annual,2023-10-06 00:00:00,
MUS,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,125955.5162279,tonnes,annual,2023-10-06 00:00:00,
MUS,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,137294.6910999,tonnes,annual,2023-10-06 00:00:00,
MWI,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,1361267.10859902,tonnes,annual,2023-10-06 00:00:00,
MWI,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,2426.02115639466,tonnes,annual,2023-10-06 00:00:00,
MWI,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,62.8968416032337,tonnes,annual,2023-10-06 00:00:00,
MWI,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,1444425.7218106375,tonnes,annual,2023-10-06 00:00:00,
MWI,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,1574460.4557933912,tonnes,annual,2023-10-06 00:00:00,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,4349514.95744733,tonnes,annual,2023-10-06 00:00:00,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,7751.61022995838,tonnes,annual,2023-10-06 00:00:00,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,200.967666941567,tonnes,annual,2023-10-06 00:00:00,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,4615222.928777246,tonnes,annual,2023-10-06 00:00:00,
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,5030709.237103015,tonnes,annual,2023-10-06 00:00:00,
NAM,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,565996.6101522,tonnes,annual,2023-10-06 00:00:00,
NAM,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,1008.70685313622,tonnes,annual,2023-10-06 00:00:00,
NAM,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,26.1516559371839,tonnes,annual,2023-10-06 00:00:00,
NAM,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,600572.8386283563,tonnes,annual,2023-10-06 00:00:00,
NAM,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,654639.5259564577,tonnes,annual,2023-10-06 00:00:00,
NCL,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,1997.90829,tonnes,annual,2023-10-06 00:00:00,
NCL,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,3.56062963,tonnes,annual,2023-10-06 00:00:00,
NCL,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,0.0923126234,tonnes,annual,2023-10-06 00:00:00,
NCL,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,2119.9587621242,tonnes,annual,2023-10-06 00:00:00,
NCL,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,2310.8085102922,tonnes,annual,2023-10-06 00:00:00,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,3313424.34621712,tonnes,annual,2023-10-06 00:00:00,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,5905.11251634738,tonnes,annual,2023-10-06 00:00:00,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,153.095499911675,tonnes,annual,2023-10-06 00:00:00,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,3515838.478137656,tonnes,annual,2023-10-06 00:00:00,
NER,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,3832352.509013876,tonnes,annual,2023-10-06 00:00:00,
NGA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,24643396.2101553,tonnes,annual,2023-10-06 00:00:00,
NGA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,43918.9169478122,tonnes,annual,2023-10-06 00:00:00,
NGA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,1138.63856550906,tonnes,annual,2023-10-06 00:00:00,
NGA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,26148839.079519764,tonnes,annual,2023-10-06 00:00:00,
NGA,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,28502893.027922496,tonnes,annual,2023-10-06 00:00:00,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,1671596.75987355,tonnes,annual,2023-10-06 00:00:00,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,2979.08376701655,tonnes,annual,2023-10-06 00:00:00,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,n2o,77.2354997662701,tonnes,annual,2023-10-06 00:00:00,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_100yr,1773713.1297725919,tonnes,annual,2023-10-06 00:00:00,
NIC,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2e_20yr,1933392.0196846789,tonnes,annual,2023-10-06 00:00:00,
NLD,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,co2,122286.680908916,tonnes,annual,2023-10-06 00:00:00,
NLD,2020-01-01 00:00:00,2020-12-31 00:00:00,cropland-fires,ch4,217.936622997347,tonnes,annual,2023-10-06 00:00:00,
